resultat_id,eleve_id,matiere,trimestre,moyenne
7958,664,EDHC,T1,17.2
7959,664,Français,T1,7.31
7960,664,Histoire-Géographie,T3,13.58
7961,664,SVT,T1,14.01
7962,664,Physique-Chimie,T1,15.95
7963,664,Arts Plastiques,T2,7.67
7964,664,Musique,T2,11.59
7965,664,EPS,T2,16.21
7966,664,Espagnol,T2,15.21
7967,664,Anglais,T3,14.77
7968,664,TICE,T2,12.53
7969,665,Mathématiques,T2,15.49
7970,665,EDHC,T1,7.46
7971,665,Français,T3,8.37
7972,665,Histoire-Géographie,T1,16.86
7973,665,SVT,T2,6.12
7974,665,Physique-Chimie,T2,12.51
7975,665,Arts Plastiques,T3,11.64
7976,665,Musique,T2,17.63
7977,665,EPS,T1,10.86
7978,665,Espagnol,T1,10.71
7979,665,Anglais,T2,14.2
7980,665,TICE,T3,17.51
7981,666,Mathématiques,T3,14.85
7982,666,EDHC,T3,6.52
7983,666,Français,T2,12.09
7984,666,Histoire-Géographie,T2,16.05
7985,666,SVT,T2,6.44
7986,666,Physique-Chimie,T3,11.4
7987,666,Arts Plastiques,T1,7.96
7988,666,Musique,T1,15.38
7989,666,EPS,T3,17.92
7990,666,Espagnol,T1,11.56
7991,666,Anglais,T1,13.7
7992,666,TICE,T3,14.99
7993,667,Mathématiques,T2,10.58
7994,667,EDHC,T2,17.59
7995,667,Français,T1,14.49
7996,667,Histoire-Géographie,T1,8.41
7997,667,SVT,T1,8.15
7998,667,Physique-Chimie,T1,8.8
7999,667,Arts Plastiques,T3,15.7
8000,667,Musique,T3,14.57
8001,667,EPS,T1,17.59
8002,667,Espagnol,T1,8.98
8003,667,Anglais,T1,17.77
8004,667,TICE,T2,6.09
8005,668,Mathématiques,T3,15.35
8006,668,EDHC,T3,6.53
8007,668,Français,T2,8.46
8008,668,Histoire-Géographie,T2,14.12
8009,668,SVT,T2,16.36
8010,668,Physique-Chimie,T2,13.16
8011,668,Arts Plastiques,T2,13.71
8012,668,Musique,T1,9.22
8013,668,EPS,T3,9.97
8014,668,Espagnol,T2,15.29
8015,668,Anglais,T3,8.68
8016,668,TICE,T3,9.02
8017,669,Mathématiques,T1,15.79
8018,669,EDHC,T2,11.56
8019,669,Français,T1,16.8
8020,669,Histoire-Géographie,T3,17.8
8021,669,SVT,T1,13.63
8022,669,Physique-Chimie,T3,12.1
8023,669,Arts Plastiques,T3,14.81
8024,669,Musique,T1,17.9
8025,669,EPS,T3,11.84
8026,669,Espagnol,T3,12.51
8027,669,Anglais,T1,14.09
8028,669,TICE,T1,16.73
8029,670,Mathématiques,T3,13.1
8030,670,EDHC,T3,12.71
8031,670,Français,T3,16.61
8032,670,Histoire-Géographie,T1,8.73
8033,670,SVT,T3,9.28
8034,670,Physique-Chimie,T2,12.54
8035,670,Arts Plastiques,T3,7.23
8036,670,Musique,T3,17.04
8037,670,EPS,T2,13.93
8038,670,Espagnol,T1,6.42
8039,670,Anglais,T2,6.63
8040,670,TICE,T1,14.35
8041,671,Mathématiques,T3,6.29
8042,671,EDHC,T2,10.11
8043,671,Français,T1,8.67
8044,671,Histoire-Géographie,T2,7.67
8045,671,SVT,T2,15.2
8046,671,Physique-Chimie,T3,8.75
8047,671,Arts Plastiques,T2,9.32
8048,671,Musique,T3,11.35
8049,671,EPS,T1,9.23
8050,671,Espagnol,T2,10.24
8051,671,Anglais,T1,10.41
8052,671,TICE,T2,16.97
8053,672,Mathématiques,T2,15.93
8054,672,EDHC,T2,9.98
8055,672,Français,T1,15.78
8056,672,Histoire-Géographie,T3,14.09
8057,672,SVT,T3,13.61
8058,672,Physique-Chimie,T1,6.14
8059,672,Arts Plastiques,T2,12.93
8060,672,Musique,T3,9.48
8061,672,EPS,T2,6.62
8062,672,Espagnol,T2,17.8
8063,672,Anglais,T2,16.24
8064,672,TICE,T2,15.6
8065,673,Mathématiques,T2,7.08
8066,673,EDHC,T1,6.03
8067,673,Français,T2,10.46
8068,673,Histoire-Géographie,T3,13.97
8069,673,SVT,T3,12.75
8070,673,Physique-Chimie,T2,8.42
8071,673,Arts Plastiques,T1,8.37
8072,673,Musique,T3,7.88
8073,673,EPS,T3,7.28
8074,673,Espagnol,T1,15.86
8075,673,Anglais,T2,13.59
8076,673,TICE,T3,13.82
8077,674,Mathématiques,T3,7.58
8078,674,EDHC,T3,12.83
8079,674,Français,T2,10.28
8080,674,Histoire-Géographie,T1,6.41
8081,674,SVT,T2,6.24
8082,674,Physique-Chimie,T2,6.98
8083,674,Arts Plastiques,T2,12.2
8084,674,Musique,T3,17.95
8085,674,EPS,T1,10.47
8086,674,Espagnol,T2,8.84
8087,674,Anglais,T3,13.01
8088,674,TICE,T3,7.53
8089,675,Mathématiques,T1,11.46
8090,675,EDHC,T3,11.93
8091,675,Français,T2,10.49
8092,675,Histoire-Géographie,T2,14.88
8093,675,SVT,T3,6.5
8094,675,Physique-Chimie,T2,9.38
8095,675,Arts Plastiques,T2,17.91
8096,675,Musique,T1,12.41
8097,675,EPS,T3,9.71
8098,675,Espagnol,T3,13.67
8099,675,Anglais,T3,8.88
8100,675,TICE,T2,6.14
8101,676,Mathématiques,T1,16.13
8102,676,EDHC,T3,9.22
8103,676,Français,T2,15.38
8104,676,Histoire-Géographie,T2,16.45
8105,676,SVT,T2,9.26
8106,676,Physique-Chimie,T2,7.43
8107,676,Arts Plastiques,T1,15.58
8108,676,Musique,T1,17.65
8109,676,EPS,T3,17.5
8110,676,Espagnol,T3,16.93
8111,676,Anglais,T3,8.17
8112,676,TICE,T3,6.67
8113,677,Mathématiques,T1,16.66
8114,677,EDHC,T1,10.52
8115,677,Français,T1,10.57
8116,677,Histoire-Géographie,T3,10.93
8117,677,SVT,T2,13.28
8118,677,Physique-Chimie,T3,11.28
8119,677,Arts Plastiques,T1,13.53
8120,677,Musique,T1,17.14
8121,677,EPS,T1,10.66
8122,677,Espagnol,T1,11.93
8123,677,Anglais,T3,9.11
8124,677,TICE,T2,8.06
8125,678,Mathématiques,T1,6.6
8126,678,EDHC,T3,12.72
8127,678,Français,T2,16.65
8128,678,Histoire-Géographie,T2,11.56
8129,678,SVT,T1,12.76
8130,678,Physique-Chimie,T3,16.22
8131,678,Arts Plastiques,T1,12.76
8132,678,Musique,T1,13.96
8133,678,EPS,T2,11.66
8134,678,Espagnol,T1,15.92
8135,678,Anglais,T1,8.0
8136,678,TICE,T1,16.17
8137,679,Mathématiques,T2,12.04
8138,679,EDHC,T3,8.58
8139,679,Français,T2,8.27
8140,679,Histoire-Géographie,T3,9.37
8141,679,SVT,T3,17.08
8142,679,Physique-Chimie,T3,17.42
8143,679,Arts Plastiques,T2,8.17
8144,679,Musique,T1,13.25
8145,679,EPS,T3,16.86
8146,679,Espagnol,T1,10.92
8147,679,Anglais,T1,10.05
8148,679,TICE,T2,6.94
8149,680,Mathématiques,T2,12.19
8150,680,EDHC,T1,14.11
8151,680,Français,T1,7.66
8152,680,Histoire-Géographie,T2,16.65
8153,680,SVT,T2,11.49
8154,680,Physique-Chimie,T2,15.73
8155,680,Arts Plastiques,T2,15.48
8156,680,Musique,T1,13.89
8157,680,EPS,T1,9.49
8158,680,Espagnol,T2,6.27
8159,680,Anglais,T1,9.97
8160,680,TICE,T1,9.36
8161,681,Mathématiques,T2,14.38
8162,681,EDHC,T2,17.3
8163,681,Français,T3,9.19
8164,681,Histoire-Géographie,T3,8.58
8165,681,SVT,T3,17.43
8166,681,Physique-Chimie,T2,16.06
8167,681,Arts Plastiques,T3,12.26
8168,681,Musique,T2,12.32
8169,681,EPS,T2,14.7
8170,681,Espagnol,T3,7.87
8171,681,Anglais,T3,10.81
8172,681,TICE,T2,15.07
8173,682,Mathématiques,T1,11.66
8174,682,EDHC,T3,6.72
8175,682,Français,T1,7.04
8176,682,Histoire-Géographie,T2,15.45
8177,682,SVT,T2,12.15
8178,682,Physique-Chimie,T3,9.36
8179,682,Arts Plastiques,T1,11.15
8180,682,Musique,T2,9.23
8181,682,EPS,T2,17.98
8182,682,Espagnol,T1,10.66
8183,682,Anglais,T3,11.03
8184,682,TICE,T2,12.19
8185,683,Mathématiques,T2,8.32
8186,683,EDHC,T1,8.43
8187,683,Français,T3,10.43
8188,683,Histoire-Géographie,T1,9.84
8189,683,SVT,T3,10.22
8190,683,Physique-Chimie,T3,17.54
8191,683,Arts Plastiques,T2,10.1
8192,683,Musique,T1,17.16
8193,683,EPS,T3,15.07
8194,683,Espagnol,T1,16.45
8195,683,Anglais,T3,13.44
8196,683,TICE,T3,6.61
8197,684,Mathématiques,T2,16.68
8198,684,EDHC,T1,17.87
8199,684,Français,T2,14.79
8200,684,Histoire-Géographie,T1,11.98
8201,684,SVT,T1,7.57
8202,684,Physique-Chimie,T2,16.27
8203,684,Arts Plastiques,T3,13.74
8204,684,Musique,T2,17.36
8205,684,EPS,T3,14.79
8206,684,Espagnol,T1,6.95
8207,684,Anglais,T2,11.9
8208,684,TICE,T3,6.12
8209,685,Mathématiques,T2,12.67
8210,685,EDHC,T2,10.16
8211,685,Français,T1,17.01
8212,685,Histoire-Géographie,T1,15.04
8213,685,SVT,T1,8.58
8214,685,Physique-Chimie,T3,12.05
8215,685,Arts Plastiques,T3,16.52
8216,685,Musique,T1,15.97
8217,685,EPS,T1,8.15
8218,685,Espagnol,T3,12.27
8219,685,Anglais,T2,17.05
8220,685,TICE,T1,9.4
8221,686,Mathématiques,T3,17.36
8222,686,EDHC,T2,14.01
8223,686,Français,T3,13.75
8224,686,Histoire-Géographie,T3,11.57
8225,686,SVT,T2,6.55
8226,686,Physique-Chimie,T2,16.53
8227,686,Arts Plastiques,T2,14.57
8228,686,Musique,T2,16.32
8229,686,EPS,T3,12.36
8230,686,Espagnol,T1,8.64
8231,686,Anglais,T2,6.25
8232,686,TICE,T1,14.02
8233,687,Mathématiques,T1,12.34
8234,687,EDHC,T2,6.2
8235,687,Français,T2,14.03
8236,687,Histoire-Géographie,T1,14.7
8237,687,SVT,T1,6.97
8238,687,Physique-Chimie,T1,14.01
8239,687,Arts Plastiques,T3,9.2
8240,687,Musique,T1,10.82
8241,687,EPS,T1,16.97
8242,687,Espagnol,T1,15.89
8243,687,Anglais,T2,8.75
8244,687,TICE,T3,6.41
8245,688,Mathématiques,T3,9.99
8246,688,EDHC,T3,6.58
8247,688,Français,T2,12.9
8248,688,Histoire-Géographie,T2,16.59
8249,688,SVT,T3,7.59
8250,688,Physique-Chimie,T3,11.62
8251,688,Arts Plastiques,T2,15.56
8252,688,Musique,T3,11.58
8253,688,EPS,T3,10.64
8254,688,Espagnol,T2,10.11
8255,688,Anglais,T1,10.28
8256,688,TICE,T1,7.49
8257,689,Mathématiques,T3,9.24
8258,689,EDHC,T3,8.31
8259,689,Français,T1,9.47
8260,689,Histoire-Géographie,T1,15.68
8261,689,SVT,T3,16.1
8262,689,Physique-Chimie,T1,11.67
8263,689,Arts Plastiques,T1,9.39
8264,689,Musique,T1,12.31
8265,689,EPS,T3,10.19
8266,689,Espagnol,T2,10.03
8267,689,Anglais,T3,13.66
8268,689,TICE,T2,6.09
8269,690,Mathématiques,T3,13.6
8270,690,EDHC,T3,7.29
8271,690,Français,T1,17.21
8272,690,Histoire-Géographie,T1,9.86
8273,690,SVT,T2,9.8
8274,690,Physique-Chimie,T2,17.35
8275,690,Arts Plastiques,T1,14.91
8276,690,Musique,T2,9.92
8277,690,EPS,T3,11.73
8278,690,Espagnol,T2,14.29
8279,690,Anglais,T1,11.97
8280,690,TICE,T3,9.23
8281,691,Mathématiques,T1,15.26
8282,691,EDHC,T3,17.32
8283,691,Français,T3,13.45
8284,691,Histoire-Géographie,T3,13.49
8285,691,SVT,T1,15.58
8286,691,Physique-Chimie,T2,17.66
8287,691,Arts Plastiques,T2,7.18
8288,691,Musique,T1,7.14
8289,691,EPS,T1,10.52
8290,691,Espagnol,T1,10.78
8291,691,Anglais,T1,8.73
8292,691,TICE,T2,12.85
8293,692,Mathématiques,T2,9.88
8294,692,EDHC,T1,13.48
8295,692,Français,T1,17.14
8296,692,Histoire-Géographie,T1,15.63
8297,692,SVT,T3,9.02
8298,692,Physique-Chimie,T1,9.15
8299,692,Arts Plastiques,T2,7.81
8300,692,Musique,T3,6.4
8301,692,EPS,T1,8.27
8302,692,Espagnol,T3,7.68
8303,692,Anglais,T1,17.58
8304,692,TICE,T3,11.29
8305,693,Mathématiques,T1,13.78
8306,693,EDHC,T1,16.67
8307,693,Français,T2,10.23
8308,693,Histoire-Géographie,T2,9.09
8309,693,SVT,T2,8.46
8310,693,Physique-Chimie,T2,9.95
8311,693,Arts Plastiques,T2,14.46
8312,693,Musique,T2,6.07
8313,693,EPS,T1,14.4
8314,693,Espagnol,T1,12.22
8315,693,Anglais,T2,10.9
8316,693,TICE,T2,8.84
8317,694,Mathématiques,T1,15.94
8318,694,EDHC,T1,9.09
8319,694,Français,T1,15.02
8320,694,Histoire-Géographie,T2,10.01
8321,694,SVT,T2,8.05
8322,694,Physique-Chimie,T3,11.53
8323,694,Arts Plastiques,T3,6.23
8324,694,Musique,T1,14.9
8325,694,EPS,T3,9.54
8326,694,Espagnol,T1,13.49
8327,694,Anglais,T1,14.69
8328,694,TICE,T1,16.87
8329,695,Mathématiques,T2,14.47
8330,695,EDHC,T2,10.33
8331,695,Français,T1,8.23
8332,695,Histoire-Géographie,T3,8.12
8333,695,SVT,T1,7.24
8334,695,Physique-Chimie,T2,6.84
8335,695,Arts Plastiques,T3,7.72
8336,695,Musique,T2,11.69
8337,695,EPS,T1,7.09
8338,695,Espagnol,T1,14.55
8339,695,Anglais,T3,6.73
8340,695,TICE,T3,17.33
8341,696,Mathématiques,T3,12.45
8342,696,EDHC,T1,17.5
8343,696,Français,T1,11.36
8344,696,Histoire-Géographie,T1,17.31
8345,696,SVT,T2,13.29
8346,696,Physique-Chimie,T3,9.12
8347,696,Arts Plastiques,T3,15.7
8348,696,Musique,T3,13.28
8349,696,EPS,T1,9.47
8350,696,Espagnol,T2,14.83
8351,696,Anglais,T3,8.75
8352,696,TICE,T1,14.0
8353,697,Mathématiques,T3,16.67
8354,697,EDHC,T1,12.2
8355,697,Français,T3,10.55
8356,697,Histoire-Géographie,T1,7.21
8357,697,SVT,T3,15.09
8358,697,Physique-Chimie,T2,14.55
8359,697,Arts Plastiques,T1,14.0
8360,697,Musique,T3,12.28
8361,697,EPS,T1,14.86
8362,697,Espagnol,T3,15.08
8363,697,Anglais,T2,13.74
8364,697,TICE,T2,8.03
8365,698,Mathématiques,T1,15.47
8366,698,EDHC,T3,14.98
8367,698,Français,T2,6.67
8368,698,Histoire-Géographie,T2,10.68
8369,698,SVT,T3,16.43
8370,698,Physique-Chimie,T3,12.91
8371,698,Arts Plastiques,T2,6.37
8372,698,Musique,T1,10.69
8373,698,EPS,T2,9.17
8374,698,Espagnol,T2,11.05
8375,698,Anglais,T1,10.27
8376,698,TICE,T3,14.37
8377,699,Mathématiques,T2,9.07
8378,699,EDHC,T3,9.95
8379,699,Français,T2,13.01
8380,699,Histoire-Géographie,T1,12.87
8381,699,SVT,T3,13.84
8382,699,Physique-Chimie,T2,13.68
8383,699,Arts Plastiques,T2,16.73
8384,699,Musique,T3,14.26
8385,699,EPS,T2,6.7
8386,699,Espagnol,T2,15.27
8387,699,Anglais,T2,10.33
8388,699,TICE,T3,16.98
8389,700,Mathématiques,T3,9.75
8390,700,EDHC,T3,6.4
8391,700,Français,T2,15.81
8392,700,Histoire-Géographie,T3,8.41
8393,700,SVT,T1,8.52
8394,700,Physique-Chimie,T1,8.89
8395,700,Arts Plastiques,T2,12.8
8396,700,Musique,T1,9.01
8397,700,EPS,T3,17.33
8398,700,Espagnol,T1,6.04
8399,700,Anglais,T2,13.99
8400,700,TICE,T1,6.48
8401,701,Mathématiques,T1,10.19
8402,701,EDHC,T2,16.29
8403,701,Français,T2,6.32
8404,701,Histoire-Géographie,T1,11.31
8405,701,SVT,T1,16.25
8406,701,Physique-Chimie,T3,8.61
8407,701,Arts Plastiques,T3,10.87
8408,701,Musique,T1,6.01
8409,701,EPS,T2,10.49
8410,701,Espagnol,T2,17.14
8411,701,Anglais,T1,10.41
8412,701,TICE,T3,6.07
8413,702,Mathématiques,T3,17.45
8414,702,EDHC,T3,12.66
8415,702,Français,T2,8.22
8416,702,Histoire-Géographie,T3,16.03
8417,702,SVT,T2,7.95
8418,702,Physique-Chimie,T3,17.92
8419,702,Arts Plastiques,T1,8.14
8420,702,Musique,T2,11.07
8421,702,EPS,T1,7.33
8422,702,Espagnol,T2,7.14
8423,702,Anglais,T3,13.71
8424,702,TICE,T3,15.43
8425,703,Mathématiques,T3,13.29
8426,703,EDHC,T3,16.29
8427,703,Français,T1,11.1
8428,703,Histoire-Géographie,T1,8.39
8429,703,SVT,T1,12.86
8430,703,Physique-Chimie,T2,11.28
8431,703,Arts Plastiques,T3,7.11
8432,703,Musique,T2,13.38
8433,703,EPS,T2,12.2
8434,703,Espagnol,T1,11.21
8435,703,Anglais,T1,11.25
8436,703,TICE,T1,7.54
8437,704,Mathématiques,T3,11.14
8438,704,EDHC,T1,6.14
8439,704,Français,T1,12.84
8440,704,Histoire-Géographie,T3,15.6
8441,704,SVT,T3,9.89
8442,704,Physique-Chimie,T2,6.72
8443,704,Arts Plastiques,T3,9.29
8444,704,Musique,T1,15.59
8445,704,EPS,T2,14.94
8446,704,Espagnol,T3,6.55
8447,704,Anglais,T3,11.21
8448,704,TICE,T3,15.21
8449,705,Mathématiques,T2,14.42
8450,705,EDHC,T3,13.73
8451,705,Français,T1,17.5
8452,705,Histoire-Géographie,T3,11.83
8453,705,SVT,T2,15.62
8454,705,Physique-Chimie,T1,8.9
8455,705,Arts Plastiques,T1,6.25
8456,705,Musique,T3,16.32
8457,705,EPS,T3,14.18
8458,705,Espagnol,T1,16.72
8459,705,Anglais,T1,9.19
8460,705,TICE,T1,8.56
8461,706,Mathématiques,T2,14.92
8462,706,EDHC,T1,7.22
8463,706,Français,T2,13.69
8464,706,Histoire-Géographie,T1,13.64
8465,706,SVT,T3,12.23
8466,706,Physique-Chimie,T1,10.37
8467,706,Arts Plastiques,T3,13.86
8468,706,Musique,T3,7.87
8469,706,EPS,T2,9.31
8470,706,Espagnol,T1,17.04
8471,706,Anglais,T3,16.5
8472,706,TICE,T1,9.02
8473,707,Mathématiques,T3,9.65
8474,707,EDHC,T1,16.71
8475,707,Français,T1,10.25
8476,707,Histoire-Géographie,T3,11.36
8477,707,SVT,T3,14.06
8478,707,Physique-Chimie,T3,13.37
8479,707,Arts Plastiques,T3,15.75
8480,707,Musique,T1,9.82
8481,707,EPS,T2,8.1
8482,707,Espagnol,T3,12.03
8483,707,Anglais,T1,13.71
8484,707,TICE,T1,10.41
8485,708,Mathématiques,T2,13.24
8486,708,EDHC,T1,10.31
8487,708,Français,T2,9.91
8488,708,Histoire-Géographie,T3,9.49
8489,708,SVT,T2,6.79
8490,708,Physique-Chimie,T1,13.14
8491,708,Arts Plastiques,T2,7.21
8492,708,Musique,T3,9.71
8493,708,EPS,T2,12.7
8494,708,Espagnol,T1,6.21
8495,708,Anglais,T1,9.79
8496,708,TICE,T2,10.89
8497,709,Mathématiques,T2,15.38
8498,709,EDHC,T3,6.63
8499,709,Français,T3,16.6
8500,709,Histoire-Géographie,T1,6.34
8501,709,SVT,T2,16.05
8502,709,Physique-Chimie,T1,6.64
8503,709,Arts Plastiques,T3,7.42
8504,709,Musique,T2,13.28
8505,709,EPS,T3,7.04
8506,709,Espagnol,T3,15.28
8507,709,Anglais,T3,7.17
8508,709,TICE,T1,15.35
8509,710,Mathématiques,T3,9.09
8510,710,EDHC,T3,8.57
8511,710,Français,T2,6.23
8512,710,Histoire-Géographie,T3,11.69
8513,710,SVT,T3,9.35
8514,710,Physique-Chimie,T2,14.77
8515,710,Arts Plastiques,T3,8.77
8516,710,Musique,T2,11.7
8517,710,EPS,T2,15.76
8518,710,Espagnol,T1,7.76
8519,710,Anglais,T3,12.64
8520,710,TICE,T1,15.48
8521,711,Mathématiques,T3,10.82
8522,711,EDHC,T2,12.12
8523,711,Français,T1,9.95
8524,711,Histoire-Géographie,T2,12.51
8525,711,SVT,T3,9.71
8526,711,Physique-Chimie,T1,12.15
8527,711,Arts Plastiques,T1,7.02
8528,711,Musique,T1,9.5
8529,711,EPS,T1,12.01
8530,711,Espagnol,T3,17.28
8531,711,Anglais,T3,12.6
8532,711,TICE,T2,15.0
8533,712,Mathématiques,T3,15.42
8534,712,EDHC,T3,12.11
8535,712,Français,T1,14.05
8536,712,Histoire-Géographie,T3,10.63
8537,712,SVT,T1,12.22
8538,712,Physique-Chimie,T3,8.0
8539,712,Arts Plastiques,T2,9.06
8540,712,Musique,T3,15.78
8541,712,EPS,T3,11.78
8542,712,Espagnol,T1,14.43
8543,712,Anglais,T1,9.14
8544,712,TICE,T1,11.6
8545,713,Mathématiques,T2,12.43
8546,713,EDHC,T3,9.4
8547,713,Français,T3,11.85
8548,713,Histoire-Géographie,T3,15.78
8549,713,SVT,T3,6.58
8550,713,Physique-Chimie,T1,11.04
8551,713,Arts Plastiques,T1,11.36
8552,713,Musique,T1,7.88
8553,713,EPS,T3,6.06
8554,713,Espagnol,T2,11.09
8555,713,Anglais,T3,17.91
8556,713,TICE,T3,6.61
8557,714,Mathématiques,T3,7.88
8558,714,EDHC,T1,11.98
8559,714,Français,T3,17.71
8560,714,Histoire-Géographie,T3,9.31
8561,714,SVT,T3,14.33
8562,714,Physique-Chimie,T3,12.23
8563,714,Arts Plastiques,T2,15.06
8564,714,Musique,T3,14.65
8565,714,EPS,T1,15.63
8566,714,Espagnol,T1,12.85
8567,714,Anglais,T3,12.45
8568,714,TICE,T3,17.07
8569,715,Mathématiques,T2,11.01
8570,715,EDHC,T1,14.16
8571,715,Français,T2,7.1
8572,715,Histoire-Géographie,T3,15.54
8573,715,SVT,T1,10.48
8574,715,Physique-Chimie,T2,16.42
8575,715,Arts Plastiques,T2,10.99
8576,715,Musique,T2,14.94
8577,715,EPS,T1,16.31
8578,715,Espagnol,T3,8.85
8579,715,Anglais,T1,12.85
8580,715,TICE,T1,12.39
8581,716,Mathématiques,T1,8.01
8582,716,EDHC,T3,8.79
8583,716,Français,T3,11.95
8584,716,Histoire-Géographie,T3,9.98
8585,716,SVT,T1,11.48
8586,716,Physique-Chimie,T3,9.7
8587,716,Arts Plastiques,T3,7.8
8588,716,Musique,T3,13.31
8589,716,EPS,T1,15.8
8590,716,Espagnol,T3,6.95
8591,716,Anglais,T2,14.64
8592,716,TICE,T3,12.71
8593,717,Mathématiques,T1,15.0
8594,717,EDHC,T1,8.17
8595,717,Français,T2,6.37
8596,717,Histoire-Géographie,T2,10.02
8597,717,SVT,T2,15.5
8598,717,Physique-Chimie,T3,8.79
8599,717,Arts Plastiques,T2,17.49
8600,717,Musique,T2,8.29
8601,717,EPS,T1,9.92
8602,717,Espagnol,T3,10.32
8603,717,Anglais,T3,6.12
8604,717,TICE,T1,10.07
8605,718,Mathématiques,T2,10.93
8606,718,EDHC,T2,10.65
8607,718,Français,T2,8.47
8608,718,Histoire-Géographie,T1,12.79
8609,718,SVT,T3,16.57
8610,718,Physique-Chimie,T1,6.34
8611,718,Arts Plastiques,T2,10.93
8612,718,Musique,T1,12.89
8613,718,EPS,T3,14.35
8614,718,Espagnol,T1,14.09
8615,718,Anglais,T2,17.37
8616,718,TICE,T1,15.89
8617,719,Mathématiques,T2,11.94
8618,719,EDHC,T3,15.87
8619,719,Français,T3,16.39
8620,719,Histoire-Géographie,T3,16.78
8621,719,SVT,T1,13.95
8622,719,Physique-Chimie,T3,10.17
8623,719,Arts Plastiques,T3,13.44
8624,719,Musique,T3,8.41
8625,719,EPS,T2,15.66
8626,719,Espagnol,T2,13.64
8627,719,Anglais,T3,14.35
8628,719,TICE,T2,10.43
8629,720,Mathématiques,T2,8.7
8630,720,EDHC,T1,13.11
8631,720,Français,T3,11.7
8632,720,Histoire-Géographie,T3,10.04
8633,720,SVT,T3,16.22
8634,720,Physique-Chimie,T1,17.85
8635,720,Arts Plastiques,T1,7.77
8636,720,Musique,T2,12.59
8637,720,EPS,T1,6.28
8638,720,Espagnol,T3,14.36
8639,720,Anglais,T2,15.47
8640,720,TICE,T2,12.5
8641,721,Mathématiques,T3,17.34
8642,721,EDHC,T2,9.64
8643,721,Français,T1,8.45
8644,721,Histoire-Géographie,T3,14.11
8645,721,SVT,T1,12.53
8646,721,Physique-Chimie,T2,10.76
8647,721,Arts Plastiques,T2,16.88
8648,721,Musique,T1,11.37
8649,721,EPS,T2,10.58
8650,721,Espagnol,T2,16.23
8651,721,Anglais,T1,17.32
8652,721,TICE,T2,15.59
8653,722,Mathématiques,T2,13.2
8654,722,EDHC,T1,15.97
8655,722,Français,T1,9.58
8656,722,Histoire-Géographie,T1,16.37
8657,722,SVT,T2,12.51
8658,722,Physique-Chimie,T2,15.85
8659,722,Arts Plastiques,T1,11.28
8660,722,Musique,T2,16.22
8661,722,EPS,T3,13.84
8662,722,Espagnol,T1,16.81
8663,722,Anglais,T3,10.73
8664,722,TICE,T2,7.83
8665,723,Mathématiques,T3,9.14
8666,723,EDHC,T2,12.95
8667,723,Français,T2,12.56
8668,723,Histoire-Géographie,T1,6.08
8669,723,SVT,T3,15.92
8670,723,Physique-Chimie,T3,6.44
8671,723,Arts Plastiques,T2,15.23
8672,723,Musique,T2,7.04
8673,723,EPS,T1,13.31
8674,723,Espagnol,T3,16.64
8675,723,Anglais,T3,13.94
8676,723,TICE,T1,13.97
8677,724,Mathématiques,T3,12.84
8678,724,EDHC,T1,7.49
8679,724,Français,T3,9.89
8680,724,Histoire-Géographie,T1,9.42
8681,724,SVT,T2,9.74
8682,724,Physique-Chimie,T3,6.16
8683,724,Arts Plastiques,T1,16.69
8684,724,Musique,T2,16.43
8685,724,EPS,T1,9.46
8686,724,Espagnol,T1,9.87
8687,724,Anglais,T2,9.5
8688,724,TICE,T3,6.13
8689,725,Mathématiques,T1,6.38
8690,725,EDHC,T1,15.88
8691,725,Français,T2,16.06
8692,725,Histoire-Géographie,T2,8.55
8693,725,SVT,T3,15.62
8694,725,Physique-Chimie,T2,14.49
8695,725,Arts Plastiques,T1,16.69
8696,725,Musique,T3,6.1
8697,725,EPS,T1,17.98
8698,725,Espagnol,T2,11.04
8699,725,Anglais,T2,12.02
8700,725,TICE,T2,15.11
8701,726,Mathématiques,T1,10.48
8702,726,EDHC,T1,10.23
8703,726,Français,T2,16.02
8704,726,Histoire-Géographie,T2,6.59
8705,726,SVT,T1,14.73
8706,726,Physique-Chimie,T1,13.45
8707,726,Arts Plastiques,T3,13.97
8708,726,Musique,T3,17.71
8709,726,EPS,T3,17.79
8710,726,Espagnol,T1,14.81
8711,726,Anglais,T1,14.83
8712,726,TICE,T3,11.59
8713,727,Mathématiques,T3,11.47
8714,727,EDHC,T3,13.0
8715,727,Français,T3,12.9
8716,727,Histoire-Géographie,T3,9.81
8717,727,SVT,T3,16.89
8718,727,Physique-Chimie,T3,12.18
8719,727,Arts Plastiques,T3,8.93
8720,727,Musique,T3,16.02
8721,727,EPS,T1,6.57
8722,727,Espagnol,T1,10.15
8723,727,Anglais,T2,10.94
8724,727,TICE,T1,10.54
8725,728,Mathématiques,T3,17.08
8726,728,EDHC,T2,13.02
8727,728,Français,T1,9.59
8728,728,Histoire-Géographie,T3,8.09
8729,728,SVT,T2,12.21
8730,728,Physique-Chimie,T1,15.43
8731,728,Arts Plastiques,T3,6.54
8732,728,Musique,T3,10.64
8733,728,EPS,T3,6.43
8734,728,Espagnol,T1,17.51
8735,728,Anglais,T1,17.53
8736,728,TICE,T2,8.94
8737,729,Mathématiques,T1,13.33
8738,729,EDHC,T2,16.12
8739,729,Français,T2,8.69
8740,729,Histoire-Géographie,T3,7.09
