paiement_id,eleve_id,annee_id,montant,date_paiement,type_paiement
1948,562,2020,25000,2023-04-29,mensualité
1949,562,2020,25000,2021-09-03,inscription
1950,562,2020,30000,2021-07-01,mensualité
1951,562,2020,30000,2022-11-25,mensualité
1952,563,2020,30000,2022-08-04,mensualité
1953,563,2020,50000,2021-06-06,mensualité
1954,563,2020,50000,2020-09-13,solde
1955,564,2024,25000,2021-02-07,mensualité
1956,564,2024,30000,2021-02-28,mensualité
1957,564,2024,50000,2021-09-12,mensualité
1958,564,2024,30000,2020-09-16,solde
1959,564,2024,50000,2021-05-11,mensualité
1960,565,2020,40000,2023-07-12,solde
1961,565,2020,25000,2021-06-16,solde
1962,566,2020,30000,2024-10-07,inscription
1963,566,2020,50000,2023-04-19,mensualité
1964,566,2020,50000,2022-02-03,mensualité
1965,567,2022,25000,2020-09-04,inscription
1966,567,2022,25000,2024-02-13,solde
1967,567,2022,50000,2024-12-06,inscription
1968,567,2022,50000,2024-09-09,inscription
1969,568,2021,50000,2024-02-06,solde
1970,568,2021,50000,2024-07-14,solde
1971,568,2021,40000,2023-08-25,inscription
1972,568,2021,30000,2024-04-17,mensualité
1973,569,2024,40000,2023-11-20,mensualité
1974,569,2024,25000,2023-12-01,mensualité
1975,569,2024,40000,2024-06-22,inscription
1976,569,2024,30000,2024-01-06,inscription
1977,570,2021,50000,2022-01-24,solde
1978,570,2021,25000,2024-04-17,mensualité
1979,570,2021,50000,2023-06-16,mensualité
1980,570,2021,25000,2024-08-27,solde
1981,570,2021,30000,2024-07-11,solde
1982,571,2022,30000,2021-10-10,inscription
1983,571,2022,40000,2022-04-17,mensualité
1984,571,2022,50000,2020-09-12,inscription
1985,571,2022,25000,2023-01-26,mensualité
1986,572,2023,40000,2020-11-17,mensualité
1987,572,2023,25000,2022-05-07,solde
1988,572,2023,25000,2022-11-21,solde
1989,572,2023,40000,2023-09-06,solde
1990,573,2020,40000,2021-03-28,inscription
1991,573,2020,40000,2025-02-06,mensualité
1992,573,2020,25000,2024-04-20,mensualité
1993,574,2021,30000,2024-09-09,mensualité
1994,574,2021,25000,2024-08-22,solde
1995,575,2021,50000,2020-11-30,mensualité
1996,575,2021,25000,2023-01-08,inscription
1997,575,2021,50000,2022-03-10,mensualité
1998,575,2021,25000,2022-12-04,inscription
1999,576,2020,40000,2023-08-18,mensualité
2000,576,2020,50000,2022-01-06,inscription
2001,576,2020,40000,2020-11-14,inscription
2002,577,2024,40000,2021-07-26,mensualité
2003,577,2024,40000,2022-10-17,solde
2004,577,2024,50000,2022-04-02,inscription
2005,577,2024,40000,2023-12-02,solde
2006,578,2020,50000,2025-05-05,mensualité
2007,578,2020,30000,2021-03-07,solde
2008,578,2020,25000,2024-01-22,solde
2009,578,2020,30000,2021-12-18,mensualité
2010,579,2024,50000,2022-02-13,solde
2011,579,2024,25000,2023-04-21,solde
2012,579,2024,30000,2023-04-04,mensualité
2013,579,2024,30000,2023-08-26,inscription
2014,579,2024,25000,2021-10-31,mensualité
2015,580,2021,25000,2024-08-28,inscription
2016,580,2021,30000,2022-04-14,inscription
2017,580,2021,40000,2024-03-15,inscription
2018,581,2021,30000,2025-02-13,mensualité
2019,581,2021,25000,2021-10-15,mensualité
2020,581,2021,50000,2022-07-12,inscription
2021,582,2022,40000,2020-12-23,inscription
2022,582,2022,40000,2023-08-15,mensualité
2023,582,2022,25000,2022-07-16,mensualité
2024,582,2022,30000,2024-06-17,mensualité
2025,583,2024,25000,2024-04-02,mensualité
2026,583,2024,40000,2021-03-05,mensualité
2027,583,2024,25000,2024-09-27,mensualité
2028,583,2024,40000,2022-11-18,solde
2029,584,2021,25000,2024-12-02,mensualité
2030,584,2021,30000,2025-01-13,solde
2031,585,2021,50000,2022-10-30,inscription
2032,585,2021,30000,2022-04-01,mensualité
2033,585,2021,50000,2022-10-26,inscription
2034,586,2023,25000,2022-08-28,mensualité
2035,586,2023,30000,2021-09-13,inscription
2036,586,2023,30000,2023-02-23,solde
2037,587,2024,50000,2023-06-30,solde
2038,587,2024,50000,2023-02-10,mensualité
2039,588,2021,40000,2023-08-21,inscription
2040,588,2021,25000,2022-12-26,mensualité
2041,588,2021,50000,2025-01-04,mensualité
2042,589,2024,30000,2020-09-08,inscription
2043,589,2024,25000,2021-08-10,inscription
2044,589,2024,50000,2024-06-30,solde
2045,589,2024,40000,2023-12-31,mensualité
2046,590,2021,25000,2020-11-01,mensualité
2047,590,2021,30000,2022-05-26,solde
2048,591,2023,25000,2022-04-29,solde
2049,591,2023,40000,2025-05-09,inscription
2050,591,2023,25000,2023-02-16,solde
2051,591,2023,40000,2023-02-27,mensualité
2052,591,2023,25000,2021-09-14,inscription
2053,592,2023,40000,2020-11-03,inscription
2054,592,2023,30000,2023-05-03,mensualité
2055,592,2023,40000,2024-12-29,solde
2056,592,2023,30000,2025-01-20,inscription
2057,592,2023,40000,2024-08-20,solde
2058,593,2023,30000,2021-06-07,inscription
2059,593,2023,50000,2021-03-21,mensualité
2060,593,2023,50000,2024-01-01,inscription
2061,593,2023,40000,2020-10-05,inscription
2062,593,2023,25000,2022-10-15,inscription
2063,594,2024,25000,2022-10-31,inscription
2064,594,2024,50000,2020-11-15,mensualité
2065,595,2024,30000,2020-12-26,mensualité
2066,595,2024,40000,2022-09-16,inscription
2067,595,2024,50000,2021-06-22,mensualité
2068,595,2024,40000,2024-11-20,inscription
2069,595,2024,25000,2022-12-21,solde
2070,596,2020,25000,2022-01-10,mensualité
2071,596,2020,30000,2020-10-14,solde
2072,596,2020,25000,2024-10-03,inscription
2073,596,2020,40000,2021-11-28,inscription
2074,597,2024,25000,2022-01-20,mensualité
2075,597,2024,30000,2020-09-21,mensualité
2076,597,2024,40000,2022-05-13,mensualité
2077,597,2024,40000,2023-08-31,mensualité
2078,598,2024,40000,2024-07-22,inscription
2079,598,2024,50000,2024-11-07,mensualité
2080,598,2024,50000,2023-02-09,inscription
2081,598,2024,40000,2023-05-06,mensualité
2082,599,2024,40000,2024-07-10,mensualité
2083,599,2024,50000,2021-04-29,solde
2084,599,2024,30000,2024-01-02,inscription
2085,599,2024,40000,2024-04-22,mensualité
2086,600,2023,30000,2020-09-03,solde
2087,600,2023,50000,2024-09-15,solde
2088,601,2020,25000,2023-01-20,solde
2089,601,2020,25000,2024-07-16,inscription
2090,601,2020,50000,2023-08-12,solde
2091,601,2020,40000,2023-06-18,mensualité
2092,602,2024,50000,2020-10-16,inscription
2093,602,2024,30000,2020-09-10,inscription
2094,602,2024,30000,2024-12-02,mensualité
2095,603,2023,25000,2022-06-02,mensualité
2096,603,2023,25000,2021-02-25,inscription
2097,604,2021,25000,2021-07-04,solde
2098,604,2021,50000,2021-09-30,mensualité
2099,604,2021,25000,2021-06-12,mensualité
2100,605,2021,50000,2022-10-13,mensualité
2101,605,2021,25000,2021-09-13,inscription
2102,605,2021,30000,2022-10-14,solde
2103,606,2022,40000,2022-09-18,mensualité
2104,606,2022,25000,2021-06-02,mensualité
2105,606,2022,50000,2021-04-03,solde
2106,606,2022,25000,2021-07-26,solde
2107,607,2024,30000,2022-10-07,mensualité
2108,607,2024,50000,2024-01-11,solde
2109,607,2024,25000,2024-02-21,solde
2110,607,2024,30000,2022-12-11,mensualité
2111,608,2020,40000,2021-09-18,inscription
2112,608,2020,25000,2024-01-06,inscription
2113,608,2020,30000,2023-02-17,mensualité
2114,609,2022,30000,2024-12-28,solde
2115,609,2022,50000,2024-01-11,solde
2116,609,2022,30000,2022-12-09,inscription
2117,609,2022,25000,2024-03-19,inscription
2118,610,2024,25000,2024-01-08,solde
2119,610,2024,40000,2021-09-28,solde
2120,611,2022,40000,2021-07-28,solde
2121,611,2022,50000,2025-05-16,mensualité
2122,612,2023,50000,2023-03-24,solde
2123,612,2023,50000,2024-10-31,inscription
2124,613,2023,30000,2022-12-04,inscription
2125,613,2023,40000,2022-05-25,solde
2126,613,2023,40000,2024-08-09,mensualité
2127,613,2023,50000,2024-07-23,solde
2128,614,2021,25000,2024-11-10,solde
2129,614,2021,50000,2024-01-16,inscription
2130,614,2021,50000,2021-09-28,mensualité
2131,614,2021,50000,2023-10-08,inscription
2132,614,2021,50000,2020-10-20,inscription
2133,615,2020,25000,2023-07-18,inscription
2134,615,2020,25000,2023-06-14,inscription
2135,615,2020,50000,2021-06-28,mensualité
2136,615,2020,50000,2024-12-29,inscription
2137,615,2020,30000,2025-02-06,mensualité
2138,616,2022,25000,2023-06-17,inscription
2139,616,2022,25000,2020-11-02,solde
2140,616,2022,50000,2024-05-07,mensualité
2141,616,2022,25000,2021-04-10,mensualité
2142,616,2022,30000,2021-04-05,inscription
2143,617,2020,40000,2023-06-12,solde
2144,617,2020,30000,2023-11-09,mensualité
2145,617,2020,40000,2023-08-17,mensualité
2146,618,2023,50000,2024-12-11,mensualité
2147,618,2023,25000,2021-04-03,solde
2148,618,2023,50000,2025-04-16,solde
2149,619,2024,50000,2023-01-22,solde
2150,619,2024,50000,2021-08-15,mensualité
2151,619,2024,25000,2023-02-11,mensualité
2152,620,2021,40000,2021-10-08,inscription
2153,620,2021,50000,2024-08-29,mensualité
2154,620,2021,30000,2023-12-10,inscription
2155,620,2021,50000,2023-04-19,mensualité
2156,620,2021,50000,2025-02-01,solde
2157,621,2024,25000,2022-01-30,mensualité
2158,621,2024,30000,2022-05-05,mensualité
2159,621,2024,25000,2021-10-05,solde
2160,621,2024,25000,2020-11-25,solde
2161,621,2024,40000,2025-05-19,mensualité
2162,622,2021,30000,2022-01-14,solde
2163,622,2021,50000,2021-07-13,inscription
2164,622,2021,25000,2023-09-10,inscription
2165,622,2021,50000,2025-05-16,solde
2166,622,2021,25000,2023-06-07,solde
2167,623,2022,30000,2022-06-28,inscription
2168,623,2022,50000,2023-08-31,mensualité
2169,624,2021,40000,2024-08-16,inscription
2170,624,2021,30000,2023-10-29,solde
2171,624,2021,25000,2025-03-13,mensualité
2172,624,2021,25000,2023-01-17,inscription
2173,625,2020,50000,2023-05-29,mensualité
2174,625,2020,50000,2021-12-18,mensualité
2175,626,2023,25000,2023-07-28,mensualité
2176,626,2023,25000,2024-11-22,solde
2177,626,2023,25000,2021-10-02,solde
2178,626,2023,50000,2023-04-12,mensualité
2179,627,2023,40000,2023-03-23,mensualité
2180,627,2023,30000,2024-09-24,solde
2181,628,2020,50000,2024-09-22,inscription
2182,628,2020,50000,2021-03-13,mensualité
2183,629,2022,50000,2020-10-04,mensualité
2184,629,2022,40000,2021-07-22,solde
2185,630,2020,25000,2021-12-18,solde
2186,630,2020,50000,2020-11-02,solde
2187,630,2020,50000,2023-08-21,mensualité
2188,630,2020,50000,2022-10-26,solde
2189,630,2020,50000,2021-12-10,inscription
2190,631,2020,25000,2024-12-12,inscription
2191,631,2020,25000,2022-01-22,inscription
2192,631,2020,40000,2021-12-06,solde
2193,632,2022,25000,2020-12-31,inscription
2194,632,2022,50000,2023-05-26,solde
2195,632,2022,30000,2022-03-23,mensualité
2196,632,2022,50000,2025-04-07,mensualité
2197,632,2022,50000,2023-05-20,solde
2198,633,2023,50000,2022-07-10,solde
2199,633,2023,30000,2024-02-25,mensualité
2200,634,2020,30000,2022-02-16,inscription
2201,634,2020,50000,2020-09-15,mensualité
2202,634,2020,50000,2025-04-23,inscription
2203,635,2021,25000,2025-05-01,inscription
2204,635,2021,25000,2021-11-15,mensualité
2205,636,2023,40000,2022-02-10,mensualité
2206,636,2023,40000,2023-06-22,inscription
2207,636,2023,50000,2023-03-16,inscription
2208,636,2023,25000,2023-01-19,mensualité
2209,637,2023,50000,2024-10-04,solde
2210,637,2023,30000,2023-07-21,inscription
2211,637,2023,25000,2020-11-19,solde
2212,637,2023,50000,2022-03-11,mensualité
2213,638,2021,50000,2024-03-27,inscription
2214,638,2021,50000,2021-08-01,inscription
2215,639,2023,30000,2020-10-04,mensualité
2216,639,2023,30000,2021-05-07,solde
2217,639,2023,30000,2024-08-04,solde
2218,639,2023,40000,2022-11-03,mensualité
2219,639,2023,50000,2021-09-11,solde
2220,640,2024,30000,2021-11-19,solde
2221,640,2024,25000,2021-06-24,solde
2222,640,2024,25000,2021-08-04,inscription
2223,641,2021,30000,2023-08-26,mensualité
2224,641,2021,50000,2025-03-11,inscription
2225,641,2021,30000,2023-04-20,inscription
2226,641,2021,30000,2022-05-19,solde
2227,642,2024,40000,2020-10-29,mensualité
2228,642,2024,40000,2024-02-07,inscription
2229,642,2024,25000,2021-03-18,mensualité
2230,643,2023,30000,2023-05-10,solde
2231,643,2023,40000,2021-12-15,solde
2232,643,2023,50000,2022-11-01,solde
2233,643,2023,50000,2022-07-26,solde
2234,644,2022,40000,2024-06-29,solde
2235,644,2022,50000,2022-07-19,mensualité
2236,645,2020,50000,2023-04-18,mensualité
2237,645,2020,40000,2020-12-30,solde
2238,645,2020,30000,2025-04-08,mensualité
2239,645,2020,40000,2020-09-29,mensualité
2240,646,2022,25000,2020-09-14,inscription
2241,646,2022,30000,2022-12-04,inscription
2242,646,2022,25000,2023-01-20,solde
2243,646,2022,40000,2023-01-12,mensualité
2244,646,2022,25000,2023-06-05,mensualité
2245,647,2021,40000,2022-04-18,solde
2246,647,2021,30000,2024-05-15,mensualité
2247,647,2021,25000,2023-09-12,inscription
2248,647,2021,40000,2023-07-13,inscription
2249,648,2024,30000,2023-04-13,mensualité
2250,648,2024,40000,2022-11-08,solde
2251,648,2024,50000,2021-05-04,mensualité
2252,648,2024,25000,2020-09-21,mensualité
2253,648,2024,30000,2021-09-29,mensualité
2254,649,2021,50000,2020-09-08,solde
2255,649,2021,30000,2022-01-24,inscription
2256,649,2021,25000,2025-02-09,solde
2257,649,2021,40000,2021-10-11,inscription
2258,650,2023,25000,2023-03-12,mensualité
2259,650,2023,25000,2022-11-03,solde
2260,651,2020,25000,2022-05-02,mensualité
2261,651,2020,25000,2020-09-08,mensualité
2262,651,2020,25000,2020-11-20,inscription
2263,651,2020,40000,2022-07-18,mensualité
2264,652,2024,50000,2022-03-09,solde
2265,652,2024,30000,2021-03-19,inscription
2266,652,2024,40000,2023-07-30,solde
2267,652,2024,50000,2025-03-15,inscription
2268,653,2020,40000,2022-06-07,solde
2269,653,2020,25000,2021-06-03,mensualité
2270,653,2020,30000,2022-05-14,mensualité
2271,653,2020,50000,2024-04-26,mensualité
2272,653,2020,40000,2024-07-14,inscription
2273,654,2020,50000,2021-03-02,inscription
2274,654,2020,30000,2020-11-11,solde
2275,654,2020,40000,2023-12-11,inscription
2276,655,2024,30000,2024-10-01,inscription
2277,655,2024,50000,2022-04-01,solde
2278,655,2024,40000,2024-11-05,solde
2279,655,2024,25000,2023-12-03,mensualité
2280,655,2024,30000,2022-01-31,mensualité
2281,656,2022,30000,2022-09-25,solde
2282,656,2022,40000,2022-09-10,mensualité
2283,656,2022,40000,2021-05-21,solde
2284,656,2022,40000,2024-02-01,mensualité
2285,656,2022,30000,2024-05-22,inscription
2286,657,2024,40000,2023-07-15,solde
2287,657,2024,40000,2021-01-20,mensualité
2288,657,2024,30000,2023-02-19,mensualité
2289,657,2024,25000,2021-06-01,solde
2290,657,2024,30000,2021-12-09,solde
2291,658,2024,50000,2023-10-23,inscription
2292,658,2024,40000,2023-01-26,inscription
2293,658,2024,40000,2023-09-03,solde
2294,658,2024,25000,2024-10-30,inscription
2295,658,2024,50000,2022-12-28,mensualité
2296,659,2021,40000,2023-09-27,inscription
2297,659,2021,40000,2024-04-29,mensualité
2298,659,2021,30000,2023-11-16,mensualité
2299,659,2021,40000,2023-04-06,solde
2300,659,2021,25000,2025-04-26,solde
2301,660,2020,25000,2022-03-12,inscription
2302,660,2020,25000,2025-04-10,mensualité
2303,660,2020,40000,2023-07-06,solde
2304,661,2022,30000,2024-05-08,solde
2305,661,2022,25000,2023-07-09,mensualité
2306,662,2023,50000,2021-06-04,solde
2307,662,2023,30000,2021-12-08,solde
2308,662,2023,30000,2022-12-03,solde
2309,662,2023,40000,2022-09-21,inscription
2310,663,2020,50000,2024-01-01,mensualité
2311,663,2020,50000,2024-02-06,inscription
2312,663,2020,50000,2025-01-24,mensualité
2313,664,2024,50000,2024-08-19,solde
2314,664,2024,50000,2020-10-11,inscription
2315,664,2024,30000,2023-01-04,mensualité
2316,664,2024,50000,2025-04-22,solde
2317,664,2024,30000,2024-09-01,solde
2318,665,2020,50000,2023-02-26,inscription
2319,665,2020,50000,2022-04-13,mensualité
2320,666,2020,50000,2024-03-28,inscription
2321,666,2020,30000,2021-06-22,solde
2322,666,2020,25000,2022-11-15,inscription
2323,666,2020,50000,2022-10-04,mensualité
2324,667,2021,40000,2024-07-26,inscription
2325,667,2021,25000,2025-02-21,inscription
2326,667,2021,40000,2024-09-29,solde
2327,667,2021,50000,2021-09-14,solde
2328,667,2021,25000,2023-08-12,solde
2329,668,2022,30000,2025-01-17,mensualité
2330,668,2022,25000,2021-11-24,solde
2331,669,2024,25000,2024-09-24,mensualité
2332,669,2024,30000,2021-11-11,solde
2333,670,2023,40000,2024-07-03,solde
2334,670,2023,50000,2025-05-01,mensualité
2335,670,2023,40000,2023-07-30,mensualité
2336,671,2022,25000,2021-01-13,mensualité
2337,671,2022,50000,2020-10-09,solde
2338,671,2022,40000,2020-10-17,solde
2339,671,2022,25000,2024-06-16,inscription
2340,671,2022,30000,2021-09-03,inscription
2341,672,2020,30000,2024-11-22,inscription
2342,672,2020,40000,2022-09-26,inscription
2343,672,2020,25000,2022-04-20,solde
2344,672,2020,40000,2024-12-07,solde
2345,672,2020,30000,2024-08-29,solde
2346,673,2022,50000,2024-06-27,solde
2347,673,2022,30000,2020-12-21,inscription
2348,673,2022,50000,2023-12-07,solde
2349,673,2022,50000,2021-04-19,solde
2350,674,2021,25000,2024-08-30,solde
2351,674,2021,25000,2024-08-16,solde
2352,674,2021,50000,2024-03-10,mensualité
2353,674,2021,30000,2023-09-06,mensualité
2354,674,2021,40000,2023-11-25,mensualité
2355,675,2020,25000,2021-02-08,inscription
2356,675,2020,30000,2025-02-01,solde
2357,676,2021,40000,2024-06-12,inscription
2358,676,2021,25000,2022-10-16,mensualité
2359,676,2021,25000,2020-09-02,inscription
2360,677,2022,40000,2023-04-04,inscription
2361,677,2022,25000,2023-10-07,inscription
2362,678,2021,50000,2022-11-04,solde
2363,678,2021,40000,2021-04-15,mensualité
2364,679,2020,25000,2021-11-02,solde
2365,679,2020,25000,2025-04-09,inscription
2366,679,2020,25000,2024-07-16,mensualité
2367,679,2020,25000,2022-11-21,solde
2368,679,2020,50000,2022-06-21,mensualité
2369,680,2024,40000,2021-05-23,mensualité
2370,680,2024,25000,2021-02-02,inscription
2371,681,2024,50000,2024-10-31,inscription
2372,681,2024,25000,2021-05-03,mensualité
2373,682,2024,50000,2024-11-23,mensualité
2374,682,2024,40000,2024-04-28,mensualité
2375,682,2024,30000,2022-08-16,solde
2376,683,2024,25000,2024-06-11,inscription
2377,683,2024,40000,2020-09-16,inscription
2378,683,2024,25000,2024-05-07,solde
2379,683,2024,30000,2021-01-26,solde
2380,684,2022,40000,2022-05-06,inscription
2381,684,2022,30000,2021-10-01,mensualité
2382,684,2022,30000,2024-01-27,solde
2383,684,2022,30000,2022-12-30,inscription
2384,684,2022,30000,2025-03-27,inscription
2385,685,2022,50000,2022-11-03,solde
2386,685,2022,50000,2024-04-21,mensualité
2387,685,2022,25000,2024-11-15,mensualité
2388,685,2022,50000,2024-02-16,mensualité
2389,686,2020,40000,2022-07-27,inscription
2390,686,2020,30000,2024-08-03,inscription
2391,686,2020,25000,2021-04-05,inscription
2392,687,2020,40000,2022-07-02,mensualité
2393,687,2020,30000,2022-04-22,solde
2394,687,2020,40000,2022-06-08,solde
2395,688,2023,40000,2021-11-24,inscription
2396,688,2023,40000,2024-02-23,inscription
2397,689,2022,50000,2021-10-11,mensualité
2398,689,2022,40000,2021-05-29,solde
2399,689,2022,50000,2024-11-13,solde
2400,689,2022,30000,2024-09-17,mensualité
2401,689,2022,30000,2021-07-14,mensualité
2402,690,2023,30000,2024-04-23,solde
2403,690,2023,40000,2022-02-07,mensualité
2404,691,2024,50000,2025-02-04,inscription
2405,691,2024,25000,2025-01-01,inscription
2406,691,2024,25000,2021-11-14,solde
2407,691,2024,50000,2023-10-07,inscription
2408,691,2024,40000,2020-10-03,solde
2409,692,2022,30000,2020-10-19,mensualité
2410,692,2022,30000,2021-08-02,inscription
2411,693,2023,30000,2024-09-07,solde
2412,693,2023,30000,2021-08-12,inscription
2413,693,2023,50000,2024-07-02,solde
2414,694,2022,25000,2023-11-14,mensualité
2415,694,2022,50000,2023-02-07,inscription
2416,694,2022,50000,2021-06-13,mensualité
2417,694,2022,40000,2020-12-20,solde
2418,694,2022,25000,2020-10-20,mensualité
2419,695,2020,50000,2022-04-19,solde
2420,695,2020,30000,2024-04-02,mensualité
2421,695,2020,30000,2022-04-29,inscription
2422,696,2021,25000,2023-12-02,inscription
2423,696,2021,30000,2020-09-16,mensualité
2424,696,2021,30000,2020-11-11,mensualité
2425,697,2023,30000,2023-01-28,inscription
2426,697,2023,40000,2023-05-08,solde
2427,697,2023,30000,2023-12-06,inscription
2428,697,2023,50000,2024-12-09,solde
2429,698,2020,30000,2023-02-03,mensualité
2430,698,2020,50000,2021-10-27,solde
2431,699,2022,30000,2020-12-29,solde
2432,699,2022,40000,2024-04-07,inscription
2433,699,2022,25000,2020-11-17,mensualité
2434,700,2023,25000,2024-12-12,mensualité
2435,700,2023,50000,2024-04-10,inscription
2436,700,2023,50000,2022-05-02,mensualité
2437,701,2023,40000,2021-05-29,solde
2438,701,2023,40000,2022-03-13,solde
2439,702,2023,30000,2023-11-25,mensualité
2440,702,2023,40000,2021-10-01,mensualité
2441,702,2023,25000,2023-06-21,mensualité
2442,703,2023,30000,2022-09-15,solde
2443,703,2023,25000,2020-09-15,solde
2444,703,2023,50000,2022-05-31,inscription
2445,703,2023,25000,2024-01-20,solde
2446,703,2023,25000,2021-04-19,inscription
2447,704,2023,30000,2023-11-17,mensualité
2448,704,2023,30000,2021-02-16,inscription
2449,705,2020,50000,2021-01-30,inscription
2450,705,2020,30000,2020-10-14,inscription
2451,705,2020,50000,2024-02-17,mensualité
2452,705,2020,40000,2021-08-17,mensualité
2453,705,2020,40000,2025-03-18,mensualité
2454,706,2023,30000,2020-10-10,solde
2455,706,2023,25000,2021-02-22,solde
2456,706,2023,50000,2024-09-24,inscription
2457,706,2023,25000,2021-05-02,inscription
2458,707,2021,50000,2023-11-22,solde
2459,707,2021,40000,2023-03-21,solde
2460,707,2021,30000,2024-06-14,mensualité
2461,708,2023,50000,2024-01-09,mensualité
2462,708,2023,25000,2023-07-29,inscription
2463,708,2023,50000,2025-05-20,solde
2464,708,2023,40000,2025-03-08,inscription
2465,709,2021,50000,2021-01-01,inscription
2466,709,2021,50000,2023-11-21,mensualité
2467,709,2021,40000,2025-04-20,mensualité
2468,709,2021,30000,2024-07-01,solde
2469,709,2021,40000,2024-12-10,solde
2470,710,2021,40000,2025-05-22,mensualité
2471,710,2021,30000,2023-08-19,mensualité
2472,710,2021,30000,2024-04-28,mensualité
2473,710,2021,40000,2023-04-25,solde
2474,710,2021,25000,2025-03-14,mensualité
2475,711,2020,40000,2022-02-19,mensualité
2476,711,2020,30000,2024-11-26,solde
2477,712,2022,25000,2024-08-17,inscription
2478,712,2022,30000,2025-01-27,mensualité
2479,712,2022,30000,2024-05-19,mensualité
2480,712,2022,25000,2025-02-24,inscription
2481,713,2021,25000,2021-03-10,inscription
2482,713,2021,25000,2021-01-20,inscription
2483,714,2024,50000,2023-12-05,mensualité
2484,714,2024,40000,2024-09-02,solde
2485,715,2021,25000,2023-01-12,solde
2486,715,2021,40000,2024-04-06,mensualité
2487,715,2021,30000,2024-11-12,solde
2488,715,2021,30000,2025-05-17,inscription
2489,715,2021,40000,2022-01-23,solde
2490,716,2021,40000,2024-06-01,inscription
2491,716,2021,30000,2021-02-03,solde
2492,716,2021,40000,2021-11-06,inscription
2493,717,2022,25000,2021-11-09,solde
2494,717,2022,25000,2025-05-04,inscription
2495,717,2022,30000,2023-01-23,mensualité
2496,717,2022,50000,2022-07-14,mensualité
2497,718,2021,30000,2024-03-21,mensualité
2498,718,2021,40000,2022-01-13,inscription
2499,719,2023,50000,2021-08-23,solde
2500,719,2023,30000,2024-10-08,solde
2501,719,2023,30000,2021-05-14,mensualité
2502,719,2023,25000,2023-11-18,solde
2503,719,2023,40000,2021-11-20,inscription
2504,720,2024,40000,2025-01-10,inscription
2505,720,2024,40000,2021-09-02,inscription
2506,720,2024,50000,2024-10-02,inscription
2507,720,2024,30000,2025-01-08,inscription
2508,720,2024,50000,2023-08-23,solde
2509,721,2021,25000,2024-12-10,inscription
2510,721,2021,40000,2024-08-23,inscription
2511,721,2021,40000,2023-12-05,inscription
2512,721,2021,25000,2025-01-22,inscription
2513,722,2023,30000,2023-03-13,inscription
2514,722,2023,30000,2023-07-19,solde
2515,722,2023,30000,2020-09-27,mensualité
2516,722,2023,50000,2024-01-10,inscription
2517,722,2023,50000,2023-07-21,mensualité
2518,723,2021,40000,2023-12-28,solde
2519,723,2021,25000,2023-07-21,inscription
2520,723,2021,30000,2022-03-26,mensualité
2521,723,2021,50000,2025-04-06,mensualité
2522,724,2022,25000,2023-10-11,mensualité
2523,724,2022,50000,2023-07-12,inscription
2524,724,2022,25000,2024-11-01,mensualité
2525,724,2022,25000,2023-02-04,inscription
2526,724,2022,50000,2023-12-04,solde
2527,725,2023,50000,2025-03-07,inscription
2528,725,2023,25000,2021-07-11,solde
2529,725,2023,40000,2023-04-17,inscription
2530,725,2023,40000,2021-08-05,inscription
2531,725,2023,40000,2024-11-13,mensualité
2532,726,2022,40000,2025-02-09,solde
2533,726,2022,40000,2024-08-17,solde
2534,726,2022,40000,2023-03-31,mensualité
2535,726,2022,25000,2023-01-08,solde
2536,726,2022,50000,2022-07-22,solde
2537,727,2022,30000,2021-10-20,mensualité
2538,727,2022,30000,2021-11-03,inscription
2539,727,2022,25000,2023-06-09,inscription
2540,727,2022,40000,2020-11-18,inscription
2541,728,2020,30000,2022-02-26,mensualité
2542,728,2020,30000,2023-11-10,solde
2543,728,2020,30000,2022-05-03,inscription
2544,728,2020,50000,2022-11-23,solde
2545,728,2020,50000,2020-10-16,mensualité
2546,729,2024,40000,2023-11-29,solde
2547,729,2024,50000,2023-02-15,inscription
2548,729,2024,50000,2023-08-05,inscription
2549,729,2024,30000,2022-11-21,inscription
2550,729,2024,25000,2024-12-22,solde
2551,730,2023,40000,2024-10-11,mensualité
2552,730,2023,50000,2023-12-17,inscription
2553,730,2023,40000,2022-07-30,inscription
2554,730,2023,25000,2023-07-04,solde
2555,730,2023,30000,2021-06-13,mensualité
2556,731,2020,50000,2022-12-19,inscription
2557,731,2020,30000,2022-01-11,inscription
2558,731,2020,30000,2022-08-06,inscription
2559,732,2024,40000,2020-10-02,mensualité
2560,732,2024,40000,2024-06-06,mensualité
2561,732,2024,30000,2022-03-13,mensualité
2562,733,2023,40000,2024-08-07,solde
2563,733,2023,40000,2023-07-10,solde
2564,733,2023,25000,2025-02-23,inscription
2565,733,2023,40000,2020-12-01,inscription
2566,733,2023,50000,2023-07-19,mensualité
2567,734,2022,40000,2024-01-03,mensualité
2568,734,2022,40000,2023-09-19,solde
2569,735,2023,30000,2022-01-25,mensualité
2570,735,2023,30000,2022-03-30,mensualité
2571,735,2023,50000,2023-12-12,solde
2572,735,2023,50000,2021-12-07,inscription
2573,736,2024,25000,2024-03-05,inscription
2574,736,2024,25000,2022-07-26,solde
2575,736,2024,40000,2023-12-07,solde
2576,736,2024,40000,2024-05-07,mensualité
2577,736,2024,25000,2024-11-15,inscription
2578,737,2024,30000,2023-07-19,mensualité
2579,737,2024,30000,2022-10-30,inscription
2580,737,2024,50000,2022-06-21,inscription
